,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4040,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,krahets/hello-algo,5751,C#,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书。提供 Java, C++, Python, Go, JS, TS, C# 源代码。",2022-11-04
2,book-searcher-org/book-searcher,4577,TypeScript,"Create and search books index, create your private library.",2022-11-24
3,f/awesome-chatgpt-prompts,14724,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
4,karpathy/nanoGPT,6304,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
5,google/comprehensive-rust,6478,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
6,fuergaosi233/wechat-chatgpt,5257,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
7,google/osv-scanner,4077,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
8,tw93/Pake,8580,Rust,🤱🏻 Simply make any web page a desktop application using Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
9,lucidrains/PaLM-rlhf-pytorch,4305,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
10,sourcegraph/conc,3697,Go,Better structured concurrency for go,2023-01-02
11,wong2/chat-gpt-google-extension,8369,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
12,score-spec/spec,7439,,The Score Specification provides a developer-centric and platform-agnostic Workload specification to improve developer productivity and experience. It eliminates configuration inconsistencies between environments.,2022-10-31
13,calistus-igwilo/nitda-blockchain-scholarship,3041,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
14,apple/ml-stable-diffusion,4938,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
15,transitive-bullshit/chatgpt-api,5117,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
16,openblocks-dev/openblocks,3899,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
17,acheong08/ChatGPT,9290,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
18,humanloop/awesome-chatgpt,4006,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
19,jart/blink,3551,C,tiniest x86-64-linux emulator,2022-11-03
20,lencx/ChatGPT,4404,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
21,atelier-anchor/smiley-sans,9518,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
22,milanm/DevOps-Roadmap,3865,,DevOps Roadmap for 2022. with learning resources,2022-10-23
23,openai/point-e,3898,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
24,shadcn/taxonomy,3784,TypeScript,"An open source application built using the new router, server components and everything new in Next.js 13.",2022-10-18
25,ashawkey/stable-dreamfusion,3550,Python,"A pytorch implementation of text-to-3D dreamfusion, powered by stable diffusion.",2022-10-06
26,Stability-AI/stablediffusion,9659,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
27,mli/autocut,3247,Python,用文本编辑器剪视频,2022-10-28
