,full_name,stargazers_count,language,description,created_at
0,mckaywrigley/chatbot-ui,8823,TypeScript,An open source ChatGPT UI.,2023-03-11
1,Bin-Huang/chatbox,6866,TypeScript,"the Ultimate Copilot on Your Desktop. Chatbox is a desktop app for GPT-4 / GPT-3.5 (OpenAI API) that supports Windows, Mac & Linux.",2023-03-06
2,reorx/awesome-chatgpt-api,4081,Python,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow users to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
3,LAION-AI/Open-Assistant,20687,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
4,openai/chatgpt-retrieval-plugin,13230,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
5,tiann/KernelSU,2032,C,A Kernel based root solution for Android,2022-12-09
6,AzeemIdrisi/PhoneSploit-Pro,2507,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
7,Chanzhaoyu/chatgpt-web,15249,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
8,facebookresearch/segment-anything,14366,Jupyter Notebook,"The repository provides code for running inference with the SegmentAnything Model (SAM), links for downloading the trained model checkpoints, and example notebooks that show how to use the model.",2023-03-23
9,twitter/the-algorithm,51680,Scala,Source code for Twitter's Recommendation Algorithm,2023-03-27
10,whitead/paper-qa,1860,Python,LLM Chain for answering questions from documents with citations,2023-02-05
11,ymcui/Chinese-LLaMA-Alpaca,3130,Python,中文LLaMA&Alpaca大语言模型+本地部署 (Chinese LLaMA & Alpaca LLMs),2023-03-15
12,lm-sys/FastChat,9908,Python,"The release repo for ""Vicuna: An Open Chatbot Impressing GPT-4""",2023-03-19
13,intitni/CopilotForXcode,2405,Swift,The missing GitHub Copilot and ChatGPT Xcode Source Editor Extension,2022-12-05
14,BloopAI/bloop,3432,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
15,openai/evals,7683,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
16,Torantulino/Auto-GPT,13964,Python,An experimental open-source attempt to make GPT-4 fully autonomous.,2023-03-16
17,immersive-translate/immersive-translate,5278,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
18,mymusise/ChatGLM-Tuning,1518,Python,"一种平价的chatgpt实现方案,  基于ChatGLM-6B + LoRA",2023-03-16
19,zhayujie/bot-on-anything,1704,Python,"Connect AI models (like ChatGPT-3.5/4.0, Baidu Yiyan, New Bing) to apps (like Wechat, public account, DingTalk, Telegram,  QQ).  将 ChatGPT、必应、文心一言 等对话模型连接各类应用，如微信、公众号、QQ、Telegram、Gmail、Slack、Web、企业微信、钉钉等。",2023-02-09
20,yetone/bob-plugin-openai-translator,4343,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
21,thinkingjimmy/Learning-Prompt,2600,CSS,免费 Prompt Engineering 教程,2023-03-06
22,OptimalScale/LMFlow,3469,Python,An Extensible Toolkit for Finetuning and Inference of Large Foundation Models. Large Language Model for All.,2023-03-27
23,Yidadaa/ChatGPT-Next-Web,12871,TypeScript,One-Click to deploy well-designed ChatGPT web UI on Vercel. 一键拥有你自己的 ChatGPT 网页服务。,2023-03-10
24,f/awesome-chatgpt-prompts,61606,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
25,hwchase17/langchainjs,1918,TypeScript,,2023-02-06
26,comfyanonymous/ComfyUI,4401,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
27,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,3127,JavaScript,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using Automatic1111-sd-webui as a backend. ,2022-12-20
28,oobabooga/text-generation-webui,5717,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.",2022-12-21
29,google/comprehensive-rust,11203,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
30,dair-ai/Prompt-Engineering-Guide,22668,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
31,THUDM/ChatGLM-6B,13918,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
32,ggerganov/llama.cpp,20269,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
33,josStorer/chatGPTBox,5310,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
34,mayooear/gpt4-pdf-chatbot-langchain,6042,TypeScript,GPT4 & LangChain Chatbot for large PDF docs,2023-03-17
35,202252197/ChatGPT_JCM,1768,Vue,OpenAI管理界面，聚合了OpenAI的所有接口进行界面操作(所有模型、图片、音频、微调、文件)等，支持Markdown格式(公式、图表，表格)等，GPT4接口官方只是在申请阶段，后期会一点一点的将OpenAI接口进行接入大家支持一下呗，微信群号在下方，右上角点个Star，我会一直更新下去，大家一起学习，一起加油，一起努力，一起成长。,2023-03-10
36,lss233/chatgpt-mirai-qq-bot,4044,Python,🚀 一键部署！真正的 AI 聊天机器人！支持ChatGPT、文心一言、Bing、Bard、ChatGLM、POE，多账号，人设调教，虚拟女仆、图片渲染、语音发送 | 支持 QQ、Telegram、Discord 等平台,2022-12-05
37,RockChinQ/QChatGPT,2008,Python,😎高稳定性、🐒低耦合、🧩支持插件、适配多种模型的 ChatGPT New Bing QQ 机器人🤖 ,2022-12-07
38,karfly/chatgpt_telegram_bot,2617,Python,,2022-12-05
