,full_name,stargazers_count,language,description,created_at
0,VideoCrafter/VideoCrafter,423,Python,A Toolkit for Text-to-Video Generation and Editing,2023-04-03
1,XiaoliChan/wmiexec-Pro,372,Python,New generation of wmiexec.py,2023-04-04
2,yoheinakajima/babyagi,3414,Python,,2023-04-03
3,nomic-ai/pyllamacpp,398,C++,Official supported Python bindings for llama.cpp + gpt4all,2023-04-03
4,barretlee/cloudflare-proxy,450,JavaScript,Cloudflare Worker 代理请求 ChatGPT API，支持 Stream 流式输出,2023-04-03
5,michael/editable-website,534,Svelte,A SvelteKit template for building CMS-free editable websites ,2023-04-04
6,mpaepper/llm_agents,484,Python,Build agents which are controlled by LLMs,2023-04-04
7,SkalskiP/courses,800,Python,This repository is a curated collection of links to various courses and resources about Artificial Intelligence (AI),2023-04-02
8,teknium1/GPTeacher,553,,"A collection of modular datasets generated by GPT-4, General-Instruct - Roleplay-Instruct - Code-Instruct - and Toolformer",2023-04-02
9,logankilpatrick/ChatGPT-Plugins-Collection,452,Julia,"An unofficial collection of Plugins for ChatGPT, in any programming language!",2023-04-02
