,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4585,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,karpathy/nanoGPT,8798,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
2,ai-collection/ai-collection,1535,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
3,lencx/ChatGPT,5555,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
4,transitive-bullshit/chatgpt-api,5516,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
5,danielgross/whatsapp-gpt,2055,Go,,2022-12-02
6,google/comprehensive-rust,6725,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
7,humanloop/awesome-chatgpt,4220,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
8,f/awesome-chatgpt-prompts,16932,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
9,google-research/tuning_playbook,5744,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
10,hiifeng/V2ray-for-Doprax,1527,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
11,m1guelpf/chatgpt-telegram,2400,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
12,gluon-framework/gluon,2218,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
13,lucidrains/PaLM-rlhf-pytorch,4499,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
14,steven-tey/precedent,1592,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
15,xiaye13579/BBLL,1646,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
16,wong2/chat-gpt-google-extension,8712,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
17,iway1/react-ts-form,1614,TypeScript,,2022-12-25
18,sourcegraph/conc,4748,Go,Better structured concurrency for go,2023-01-02
19,acheong08/ChatGPT,9817,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
20,amitshekhariitbhu/go-backend-clean-architecture,1722,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
21,gragland/chatgpt-chrome-extension,1664,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
22,shinework/photoshot,1576,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
23,dair-ai/ML-Papers-Explained,1555,,Explanation to key concepts in ML,2023-01-12
24,mpociot/chatgpt-vscode,2773,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
25,fuergaosi233/wechat-chatgpt,5384,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
26,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
27,rawandahmad698/PyChatGPT,2791,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
28,openai/point-e,4027,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
29,JusticeRage/Gepetto,1783,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
