,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,17015,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,Mokshit06/typewind,1781,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
2,acheong08/ChatGPT,18724,Python,Reverse engineered ChatGPT API,2022-12-03
3,f/awesome-chatgpt-prompts,31774,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
4,shobrook/adrenaline,1605,JavaScript,An AI-powered debugger,2022-12-07
5,BlinkDL/ChatRWKV,2713,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
6,dair-ai/Prompt-Engineering-Guide,8179,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
7,Mikubill/sd-webui-controlnet,2860,Python,WebUI extension for ControlNet,2023-02-12
8,Nutlope/restorePhotos,2307,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
9,mmabrouk/chatgpt-wrapper,1808,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
10,mouredev/retos-programacion-2023,1563,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
11,dair-ai/ML-Papers-Explained,3039,,Explanation to key concepts in ML,2023-01-12
12,arc53/DocsGPT,2820,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
13,sourcegraph/conc,6012,Go,Better structured concurrency for go,2023-01-02
14,FMInference/FlexGen,4928,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Focusing on high-throughput generation.,2023-02-15
15,lllyasviel/ControlNet,8347,Python,Let us control diffusion models,2023-02-01
16,shadcn/ui,8444,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
17,tiann/KernelSU,1602,C,A Kernel based root solution for Android,2022-12-09
18,mouredev/hello-git,1852,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
19,localsend/localsend,7352,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
20,natemoo-re/clack,2872,TypeScript,Effortlessly build beautiful command-line apps,2023-02-08
21,amazon-science/mm-cot,2551,Python,"Official implementation for ""Multimodal Chain-of-Thought Reasoning in Language Models"" (stay tuned and more will be updated)",2023-02-02
22,transitive-bullshit/chatgpt-api,9352,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
23,google/comprehensive-rust,9408,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
24,Kanaries/pygwalker,3151,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
25,DvorakDwarf/Infinite-Storage-Glitch,6877,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
26,facebookresearch/llama,1751,Python,Inference code for LLaMA models,2023-02-14
27,karpathy/nanoGPT,13918,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
28,memochou1993/gpt-ai-assistant,2082,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
29,varunshenoy/GraphGPT,2554,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
30,total-typescript/ts-reset,3745,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
31,google-research/tuning_playbook,16453,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
32,Nutlope/aicommits,2589,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
33,immersive-translate/immersive-translate,3061,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
34,cloudflare/wildebeest,1749,TypeScript,Wildebeest is an ActivityPub and Mastodon-compatible server,2022-12-21
35,jaymody/picoGPT,1736,Python,An unnecessarily tiny implementation of GPT-2 in NumPy.,2023-01-21
36,youshandefeiyang/IPTV,2234,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
37,mjl-/mox,1732,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
38,AutumnWhj/ChatGPT-wechat-bot,2927,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
39,lencx/ChatGPT,17310,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
40,AzeemIdrisi/PhoneSploit-Pro,2389,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
41,LazyVim/LazyVim,3834,Lua,Neovim config for the lazy,2022-12-30
42,ai-collection/ai-collection,2265,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
43,fuergaosi233/wechat-chatgpt,8534,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
44,PlexPt/awesome-chatgpt-prompts-zh,9173,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
45,askrella/whatsapp-chatgpt,1727,TypeScript,ChatGPT + DALL-E + WhatsApp = AI Assistant :rocket: :robot:,2022-12-08
46,wong2/chatgpt-google-extension,10963,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
47,qunash/chatgpt-advanced,2230,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
48,lucidrains/PaLM-rlhf-pytorch,5447,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
49,iway1/react-ts-form,1713,TypeScript,,2022-12-25
50,hiifeng/V2ray-for-Doprax,5057,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
