,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,17015,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,jerryjliu/gpt_index,4303,Python,GPT Index (LlamaIndex) is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
2,acheong08/ChatGPT,18724,Python,Reverse engineered ChatGPT API,2022-12-03
3,f/awesome-chatgpt-prompts,31774,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
4,dair-ai/Prompt-Engineering-Guide,8179,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
5,dair-ai/ML-Papers-Explained,3039,,Explanation to key concepts in ML,2023-01-12
6,sourcegraph/conc,6012,Go,Better structured concurrency for go,2023-01-02
7,FMInference/FlexGen,4928,Python,Running large language models like OPT-175B/GPT-3 on a single GPU. Focusing on high-throughput generation.,2023-02-15
8,lllyasviel/ControlNet,8347,Python,Let us control diffusion models,2023-02-01
9,shadcn/ui,8444,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
10,localsend/localsend,7352,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
11,krahets/hello-algo,8226,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。",2022-11-04
12,transitive-bullshit/chatgpt-api,9352,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
13,google/comprehensive-rust,9408,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
14,Kanaries/pygwalker,3151,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
15,triggerdotdev/trigger.dev,3155,TypeScript,✨ Trigger.dev is an open-source platform that makes it easy for developers to create event-driven background tasks directly in their code.,2022-11-30
16,DvorakDwarf/Infinite-Storage-Glitch,6877,Rust,"ISG lets you use YouTube as cloud storage for ANY files, not just video",2023-02-14
17,jart/blink,4851,C,tiniest x86-64-linux emulator,2022-11-03
18,karpathy/nanoGPT,13918,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
19,apple/ml-stable-diffusion,5562,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
20,total-typescript/ts-reset,3745,TypeScript,"A 'CSS reset' for TypeScript, improving types for common JavaScript API's",2023-02-19
21,google-research/tuning_playbook,16453,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
22,immersive-translate/immersive-translate,3061,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
23,lencx/ChatGPT,17310,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
24,openblocks-dev/openblocks,4166,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
25,LazyVim/LazyVim,3834,Lua,Neovim config for the lazy,2022-12-30
26,fuergaosi233/wechat-chatgpt,8534,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
27,PlexPt/awesome-chatgpt-prompts-zh,9173,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
28,google/osv-scanner,4572,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
29,folke/lazy.nvim,3307,Lua,💤 A modern plugin manager for Neovim,2022-11-20
30,book-searcher-org/book-searcher,4971,TypeScript,"Easy and fast book searcher, create and search your private library. Index metadata for over 10 million books in one minute as well as search in 30µs.",2022-11-24
31,wong2/chatgpt-google-extension,10963,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
32,lucidrains/PaLM-rlhf-pytorch,5447,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
33,vincelwt/chatgpt-mac,4148,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
34,hiifeng/V2ray-for-Doprax,5057,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
35,humanloop/awesome-chatgpt,5261,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
36,techiescamp/kubernetes-learning-path,4736,,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),2022-11-16
37,mpociot/chatgpt-vscode,3524,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
38,fathyb/carbonyl,11219,Rust,Chromium running inside your terminal,2023-01-20
39,Stability-AI/stablediffusion,12180,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
40,openai/point-e,4399,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
41,timothybrooks/instruct-pix2pix,3579,Python,,2023-01-09
42,xiaye13579/BBLL,3176,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
43,atelier-anchor/smiley-sans,10232,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
44,calistus-igwilo/nitda-blockchain-scholarship,3060,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
45,m1guelpf/chatgpt-telegram,3097,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
46,rawandahmad698/PyChatGPT,3512,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
