,full_name,stargazers_count,language,description,created_at
0,LazyVim/LazyVim,4051,Lua,Neovim config for the lazy,2022-12-30
1,LAION-AI/Open-Assistant,17758,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,yihong0618/bilingual_book_maker,1652,Python,Make bilingual epub books Using AI translate,2023-03-02
3,AmbientRun/Ambient,2675,Rust,The multiplayer game engine,2022-12-19
4,shobrook/adrenaline,1635,JavaScript,An AI-powered debugger,2022-12-07
5,dair-ai/Prompt-Engineering-Guide,11433,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
6,Mikubill/sd-webui-controlnet,3958,Python,WebUI extension for ControlNet,2023-02-12
7,memochou1993/gpt-ai-assistant,3563,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
8,transitive-bullshit/chatgpt-api,10236,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
9,lss233/chatgpt-mirai-qq-bot,1820,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）,2022-12-05
10,Chanzhaoyu/chatgpt-web,3671,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
11,mmabrouk/chatgpt-wrapper,2085,Python,API for interacting with ChatGPT using Python and from Shell.,2022-12-03
12,yetone/bob-plugin-openai-translator,1802,JavaScript,基于 ChatGPT API 的文本翻译、文本润色、语法纠错 Bob 插件，让我们一起迎接不需要巴别塔的新时代！,2023-02-19
13,acheong08/ChatGPT,19926,Python,Reverse engineered ChatGPT API,2022-12-03
14,mouredev/hello-git,1955,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
15,ddiu8081/chatgpt-demo,1958,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
16,ai-collection/ai-collection,2347,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
