,full_name,stargazers_count,language,description,created_at
0,acheong08/ChatGPT,15140,Python,Reverse engineered ChatGPT API,2022-12-03
1,LAION-AI/Open-Assistant,14387,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,LazyVim/LazyVim,3217,Lua,Neovim config for the lazy,2022-12-30
3,wong2/chatgpt-google-extension,9689,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
4,f/awesome-chatgpt-prompts,23756,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
5,fuergaosi233/wechat-chatgpt,7319,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
6,immersive-translate/immersive-translate,2177,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
7,arc53/DocsGPT,2026,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
8,AutumnWhj/ChatGPT-wechat-bot,2450,TypeScript,ChatGPT for wechat https://github.com/AutumnWhj/ChatGPT-wechat-bot,2022-12-05
9,Mokshit06/typewind,1697,TypeScript,The safety of Typescript with the magic of Tailwind.,2023-01-17
10,BlinkDL/ChatRWKV,1894,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
11,humanloop/awesome-chatgpt,4787,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
12,localsend/localsend,5421,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
13,google-research/tuning_playbook,15220,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
14,varunshenoy/GraphGPT,2292,JavaScript,Extrapolating knowledge graphs from unstructured text using GPT-3 🕵️‍♂️,2023-01-31
15,qunash/chatgpt-advanced,1655,TypeScript,WebChatGPT: A browser extension that augments your ChatGPT prompts with web results.,2022-12-03
16,google/comprehensive-rust,9004,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
17,youshandefeiyang/IPTV,1889,Go,肥羊的4K/8K超高清IPTV直播源&&直播代码仓库,2022-12-25
18,fathyb/carbonyl,10496,Rust,Chromium running inside your terminal,2023-01-20
19,karpathy/nanoGPT,12475,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
20,eliaszon/Programmers-Overseas-Job-Interview-Handbook,2098,,🏂🏻 程序员海外工作/英文面试手册,2022-12-23
21,gluon-framework/gluon,2534,JavaScript,"A new framework for creating desktop apps from websites, using system installed browsers and NodeJS",2022-12-07
22,sourcegraph/conc,5724,Go,Better structured concurrency for go,2023-01-02
23,shadcn/ui,7891,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
24,xiaye13579/BBLL,2882,,一个第三方哔哩哔哩TV和Pad客户端，A third-party bilibili client for TV & Pad。,2022-12-12
25,PlexPt/awesome-chatgpt-prompts-zh,5412,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
26,timothybrooks/instruct-pix2pix,3339,Python,,2023-01-09
27,shobrook/adrenaline,1506,JavaScript,An AI-powered debugger,2022-12-07
28,transitive-bullshit/chatgpt-api,7792,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
29,dair-ai/ML-Papers-Explained,2886,,Explanation to key concepts in ML,2023-01-12
30,dair-ai/Prompt-Engineering-Guide,2755,,":octopus: Guides, papers, and resources for prompt engineering",2022-12-16
31,hiifeng/V2ray-for-Doprax,3815,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
32,AzeemIdrisi/PhoneSploit-Pro,2326,Python,An all-in-one hacking tool to remotely exploit Android devices using ADB and Metasploit-Framework to get a Meterpreter session.,2022-12-24
33,Nutlope/restorePhotos,1956,TypeScript,Restoring old and blurry face photos with AI.,2023-01-08
34,lencx/ChatGPT,12900,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
35,ai-collection/ai-collection,2097,,The Generative AI Landscape - A Collection of Awesome Generative AI Applications,2023-01-03
36,gragland/chatgpt-chrome-extension,1951,JavaScript,A ChatGPT Chrome extension. Integrates ChatGPT into every text box on the internet.,2022-12-04
37,openai/point-e,4251,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
38,TheAppleTucker/backend-GPT,2444,JavaScript,,2023-01-21
39,shinework/photoshot,1666,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
40,steven-tey/precedent,1950,TypeScript,"An opinionated collection of components, hooks, and utilities for your Next.js project.",2023-01-13
41,danielgross/whatsapp-gpt,2410,Go,,2022-12-02
42,iway1/react-ts-form,1695,TypeScript,,2022-12-25
43,lucidrains/PaLM-rlhf-pytorch,5117,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
44,calistus-igwilo/nitda-blockchain-scholarship,3054,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
45,midudev/kings-league-project,1520,JavaScript,API y website de la Kings League Infojobs por temas didácticos,2023-01-03
46,m1guelpf/chatgpt-telegram,2798,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
47,amitshekhariitbhu/go-backend-clean-architecture,1900,Go,"A Go (Golang) Backend Clean Architecture project with Gin, MongoDB, JWT Authentication Middleware, Test, and Docker.",2023-01-08
48,mpociot/chatgpt-vscode,3316,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
49,rawandahmad698/PyChatGPT,3240,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
50,JusticeRage/Gepetto,1842,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
