,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,14732,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,acheong08/ChatGPT,15359,Python,Reverse engineered ChatGPT API,2022-12-03
2,jerryjliu/gpt_index,3663,Python,GPT Index is a project consisting of a set of data structures designed to make it easier to use large external knowledge bases with LLMs.,2022-11-02
3,PlexPt/awesome-chatgpt-prompts-zh,5690,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
4,jart/blink,4796,C,tiniest x86-64-linux emulator,2022-11-03
5,shadcn/ui,7931,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
6,localsend/localsend,5460,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
7,f/awesome-chatgpt-prompts,24241,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
8,fuergaosi233/wechat-chatgpt,7454,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
9,krahets/hello-algo,7967,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书，支持 Java, C++, Python, Go, JS, TS, C#, Swift, Zig 等语言。",2022-11-04
10,fathyb/carbonyl,10671,Rust,Chromium running inside your terminal,2023-01-20
11,karpathy/nanoGPT,12555,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
12,google-research/tuning_playbook,15368,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
13,transitive-bullshit/chatgpt-api,7896,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
14,sourcegraph/conc,5766,Go,Better structured concurrency for go,2023-01-02
15,lencx/ChatGPT,13289,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
16,LazyVim/LazyVim,3247,Lua,Neovim config for the lazy,2022-12-30
17,hiifeng/V2ray-for-Doprax,3973,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
18,google/comprehensive-rust,9017,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
19,wong2/chatgpt-google-extension,9751,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
20,humanloop/awesome-chatgpt,4848,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
21,google/osv-scanner,4469,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
22,timothybrooks/instruct-pix2pix,3357,Python,,2023-01-09
23,book-searcher-org/book-searcher,4864,TypeScript,"Easy and fast book searcher, create and search your private library.",2022-11-24
24,openblocks-dev/openblocks,4106,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
25,apple/ml-stable-diffusion,5317,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
26,techiescamp/kubernetes-learning-path,4113,,A roadmap to learn Kubernetes from scratch (Beginner to Advanced level),2022-11-16
27,Stability-AI/stablediffusion,11095,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
28,openai/point-e,4261,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
29,atelier-anchor/smiley-sans,10096,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
30,vincelwt/chatgpt-mac,3757,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
31,lucidrains/PaLM-rlhf-pytorch,5136,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
32,calistus-igwilo/nitda-blockchain-scholarship,3054,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
33,mpociot/chatgpt-vscode,3323,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
34,rawandahmad698/PyChatGPT,3269,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
