,full_name,stargazers_count,language,description,created_at
0,lucidrains/PaLM-rlhf-pytorch,4294,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
1,LAION-AI/Open-Assistant,4008,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
2,f/awesome-chatgpt-prompts,14612,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
3,sourcegraph/conc,3152,Go,Better structured concurrency for go,2023-01-02
4,google/comprehensive-rust,6448,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
5,karpathy/nanoGPT,5668,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
6,wong2/chat-gpt-google-extension,8335,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
7,calistus-igwilo/nitda-blockchain-scholarship,3041,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
8,transitive-bullshit/chatgpt-api,5086,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
9,acheong08/ChatGPT,9267,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
10,fuergaosi233/wechat-chatgpt,5246,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
11,danielgross/whatsapp-gpt,1534,Go,,2022-12-02
12,humanloop/awesome-chatgpt,3990,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
13,lencx/ChatGPT,4347,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
14,shinework/photoshot,1515,TypeScript,An open-source AI avatar generator web app - https://photoshot.app,2022-12-05
15,rawandahmad698/PyChatGPT,2570,Python,"⚡️ Python client for the unofficial ChatGPT API with auto token regeneration, conversation tracking, proxy support and more.",2022-12-05
16,openai/point-e,3883,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
17,mpociot/chatgpt-vscode,2540,TypeScript,A VSCode extension that allows you to use ChatGPT,2022-12-03
18,m1guelpf/chatgpt-telegram,2277,Go,"Run your own GPTChat Telegram bot, with a single command!",2022-12-04
19,JusticeRage/Gepetto,1750,Python,IDA plugin which queries OpenAI's davinci-003 language model to speed up reverse-engineering,2022-12-04
