,full_name,stargazers_count,language,description,created_at
0,LAION-AI/Open-Assistant,4538,Jupyter Notebook,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
1,tw93/Pake,9505,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
2,karpathy/nanoGPT,8621,Jupyter Notebook,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
3,google/comprehensive-rust,6699,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
4,jart/blink,4020,C,tiniest x86-64-linux emulator,2022-11-03
5,krahets/hello-algo,6388,Java,"《Hello 算法》一本动画图解、能运行、可提问的数据结构与算法入门书。提供 Java, C++, Python, Go, JS, TS, C# 源代码。",2022-11-04
6,hwchase17/langchain,3608,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
7,openblocks-dev/openblocks,3944,TypeScript,🔥 🔥 🔥 The Open Source Retool Alternative,2022-11-14
8,google/osv-scanner,4283,Go,Vulnerability scanner written in Go which uses the data provided by https://osv.dev,2022-11-14
9,transitive-bullshit/chatgpt-api,5487,TypeScript,Node.js client for the unofficial ChatGPT API. 🔥,2022-12-03
10,lucidrains/PaLM-rlhf-pytorch,4482,Python,Implementation of RLHF (Reinforcement Learning with Human Feedback) on top of the PaLM architecture. Basically ChatGPT but with PaLM,2022-12-09
11,score-spec/spec,7411,,The Score Specification provides a developer-centric and platform-agnostic Workload specification to improve developer productivity and experience. It eliminates configuration inconsistencies between environments.,2022-10-31
12,book-searcher-org/book-searcher,4731,TypeScript,"Create and search books index, create your private library.",2022-11-24
13,f/awesome-chatgpt-prompts,16734,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
14,vincelwt/chatgpt-mac,3057,JavaScript,"ChatGPT for Mac, living in your menubar.",2022-12-01
15,Stability-AI/stablediffusion,10052,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
16,lencx/ChatGPT,5467,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
17,wong2/chat-gpt-google-extension,8700,SCSS,A browser extension to display ChatGPT response alongside search engine results,2022-12-04
18,sourcegraph/conc,4723,Go,Better structured concurrency for go,2023-01-02
19,acheong08/ChatGPT,9788,Python,Lightweight package for interacting with ChatGPT's API by OpenAI. Uses reverse engineered official API.,2022-12-03
20,milanm/DevOps-Roadmap,3923,,DevOps Roadmap for 2022. with learning resources,2022-10-23
21,humanloop/awesome-chatgpt,4204,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
22,fuergaosi233/wechat-chatgpt,5377,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
23,calistus-igwilo/nitda-blockchain-scholarship,3047,HTML,Course materials for the NITDA Blockchain Scholarship,2022-12-10
24,apple/ml-stable-diffusion,5033,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
25,atelier-anchor/smiley-sans,9655,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
26,openai/point-e,4007,Python,Point cloud diffusion for 3D model synthesis,2022-12-06
27,shadcn/taxonomy,3855,TypeScript,"An open source application built using the new router, server components and everything new in Next.js 13.",2022-10-18
28,ashawkey/stable-dreamfusion,3593,Python,"A pytorch implementation of text-to-3D dreamfusion, powered by stable diffusion.",2022-10-06
29,mli/autocut,3433,Python,用文本编辑器剪视频,2022-10-28
