,full_name,stargazers_count,language,description,created_at
0,dair-ai/Prompt-Engineering-Guide,11781,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
1,mouredev/hello-git,1964,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
2,immersive-translate/immersive-translate,3333,Makefile,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
3,mjl-/mox,2352,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
4,mouredev/retos-programacion-2023,1642,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
5,skydoves/chatgpt-android,1941,Kotlin,📲 ChatGPT Android demonstrates OpenAI's ChatGPT on Android with Stream Chat SDK for Compose.,2022-12-09
6,transitive-bullshit/chatgpt-api,10343,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
7,LAION-AI/Open-Assistant,17895,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
8,tiann/KernelSU,1691,C,A Kernel based root solution for Android,2022-12-09
9,ddiu8081/chatgpt-demo,2731,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
10,AbdullahAlfaraj/Auto-Photoshop-StableDiffusion-Plugin,1577,JavaScript,A user-friendly plug-in that makes it easy to generate stable diffusion images inside Photoshop using Automatic1111-sd-webui as a backend. ,2022-12-20
11,LazyVim/LazyVim,4078,Lua,Neovim config for the lazy,2022-12-30
12,yihong0618/bilingual_book_maker,2382,Python,Make bilingual epub books Using AI translate,2023-03-02
13,Mikubill/sd-webui-controlnet,4057,Python,WebUI extension for ControlNet,2023-02-12
14,lss233/chatgpt-mirai-qq-bot,1893,Python,🚀 一键部署！真正的 ChatGPT QQ 聊天机器人！支持ChatGPT API、 ChatGPT Plus、新版 Bing，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）,2022-12-05
15,acheong08/ChatGPT,20052,Python,Reverse engineered ChatGPT API,2022-12-03
16,localsend/localsend,8308,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
17,Chanzhaoyu/chatgpt-web,4046,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
18,Nutlope/aicommits,3340,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
19,lencx/ChatGPT,19763,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
20,BlinkDL/ChatRWKV,3017,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
21,Nutlope/roomGPT,3132,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
22,Kanaries/pygwalker,4204,Jupyter Notebook,PyGWalker: Turn your pandas dataframe into a Tableau-style User Interface for visual analysis,2023-02-16
