,full_name,stargazers_count,language,description,created_at
0,GaiZhenbiao/ChuanhuChatGPT,669,Python,GUI for ChatGPT API,2023-03-02
1,yetone/openai-translator,846,TypeScript,基于 ChatGPT API 的划词翻译 Chrome 插件,2023-03-04
2,ddiu8081/chatgpt-demo,2731,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
3,reorx/awesome-chatgpt-api,1245,,"Curated list of apps and tools that not only use the new ChatGPT API, but also allow user to configure their own API keys, enabling free and on-demand usage of their own quota.",2023-03-04
4,yihong0618/bilingual_book_maker,2382,Python,Make bilingual epub books Using AI translate,2023-03-02
5,shawwn/llama-dl,400,Shell,"High-speed download of LLaMA, Facebook's 65B parameter GPT model",2023-03-05
6,adrianhajdin/project_3D_developer_portfolio,388,JavaScript,,2023-02-28
7,circlestarzero/EX-chatGPT,407,TypeScript,Let ChatGPT truly learn how to go online and call APIs! 'EX-ChatGPT' can rival and even surpass NewBing,2023-03-02
8,mckaywrigley/paul-graham-gpt,907,TypeScript,AI search & chat for all of Paul Graham’s essays.,2023-03-01
9,nickolaskg/Binance-Trade-Bot-2023,651,,,2023-03-01
10,yu-takagi/StableDiffusionReconstruction,603,,"Takagi and Nishimoto, CVPR 2023",2023-02-28
11,ockeghem/badtodo,486,PHP,,2023-02-28
