,full_name,stargazers_count,language,description,created_at
0,ggerganov/llama.cpp,36286,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
1,go-skynet/LocalAI,9037,Go,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other",2023-03-18
2,Stability-AI/generative-models,3208,Python,Generative Models by Stability AI,2023-06-22
3,mjl-/mox,2784,Go,modern full-featured open source secure mail server for low-maintenance self-hosted email,2023-01-30
4,loft-sh/devpod,3765,Go,"Codespaces but open-source, client-only and unopinionated: Works with any IDE and lets you use any cloud, kubernetes or just localhost docker.",2023-01-24
5,FlagAlpha/Llama2-Chinese,1617,Python,Llama中文社区，最好的中文Llama大模型，完全开源可商用,2023-07-19
6,BloopAI/bloop,7185,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
7,karpathy/llama2.c,6643,Python,Inference Llama 2 in one file of pure C,2023-07-23
8,k8sgpt-ai/k8sgpt,2915,Go,Giving Kubernetes Superpowers to everyone,2023-03-21
9,AmbientRun/Ambient,3237,Rust,The multiplayer game engine,2022-12-19
10,PhoebusSi/Alpaca-CoT,1924,Jupyter Notebook,"We unified the interfaces of instruction-tuning data (e.g., CoT data), multiple LLMs and parameter-efficient methods (e.g., lora, p-tuning) together for easy use. Meanwhile, we created a new branch to build a Tabular LLM.（我们分别统一了丰富的IFT数据（如CoT数据，目前仍不断扩充）、多种训练效率方法（如lora，p-tuning）以及多种LLMs，三个层面上的接口，打造方便研究人员上手的LLM-IFT研究平台。同时tabular_llm分支构建了面向表格智能任务的LLM。",2023-03-24
11,chat2db/Chat2DB,5730,Java,🔥 🔥 🔥 An intelligent and versatile general-purpose SQL client and reporting tool for databases which integrates ChatGPT capabilities.(智能的通用数据库SQL客户端和报表工具),2023-06-20
12,sunner/ChatALL,8321,JavaScript," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers",2023-04-08
13,Tohrusky/Final2x,3003,TypeScript,2^x Image Super-Resolution ☢️,2023-06-19
14,h2oai/h2ogpt,5945,Python,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/",2023-03-24
15,StanGirard/quivr,18581,TypeScript,"🧠 Dump all your files and chat with it using your Generative AI Second Brain using LLMs ( GPT 3.5/4, Private, Anthropic, VertexAI ) & Embeddings 🧠 ",2023-05-12
16,datawhalechina/prompt-engineering-for-developers,5691,Jupyter Notebook,吴恩达大模型系列课程中文版，包括《Prompt Engineering》、《Building System》和《LangChain》,2023-04-28
17,ytsaurus/ytsaurus,1561,C++,YTsaurus is a scalable and fault-tolerant open-source big data platform.,2022-12-05
18,assafelovic/gpt-researcher,2286,Python,GPT based autonomous agent that does online comprehensive research on any given topic,2023-05-12
19,houseofsecrets/SdPaint,1504,Python,Stable Diffusion Painting,2023-04-17
20,TransformerOptimus/SuperAGI,10846,Python,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",2023-05-13
21,langgenius/dify,5730,TypeScript,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications.",2023-04-12
22,openobserve/openobserve,5348,Rust,"🚀 10x easier, 🚀 140x lower storage cost, 🚀 high performance,  🚀 petabyte scale - Elasticsearch/Splunk/Datadog alternative for 🚀 (logs, metrics, traces).",2023-02-02
