,full_name,stargazers_count,language,description,created_at
0,google/comprehensive-rust,10761,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
1,invoke-ai/InvokeAI,11788,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
2,openai/whisper,28018,Python,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
3,PlexPt/awesome-chatgpt-prompts-zh,14689,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
4,hwchase17/langchain,11210,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
5,toeverything/AFFiNE,13632,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
6,openai/openai-cookbook,18110,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
7,f/awesome-chatgpt-prompts,42575,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
8,lensterxyz/lenster,16193,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
9,microsoft/visual-chatgpt,20239,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
10,facebookresearch/llama,11250,Python,Inference code for LLaMA models,2023-02-14
11,LAION-AI/Open-Assistant,18667,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
12,acheong08/ChatGPT,20980,Python,Reverse engineered ChatGPT API,2022-12-03
13,huggingface/diffusers,11716,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
14,samber/lo,10400,Go,"💥  A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",2022-03-02
15,AUTOMATIC1111/stable-diffusion-webui,47927,Python,Stable Diffusion web UI,2022-08-22
16,transitive-bullshit/chatgpt-api,11053,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
17,charliermarsh/ruff,10557,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
18,t3-oss/create-t3-app,15399,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
19,terrastruct/d2,11317,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
20,CodeEditApp/CodeEdit,17007,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
21,base-org/node,15013,Shell,Everything required to run your own Base node,2023-02-01
22,lllyasviel/ControlNet,13673,Python,Let us control diffusion models!,2023-02-01
23,charmbracelet/gum,12446,Go,A tool for glamorous shell scripts 🎀,2022-06-10
24,dair-ai/Prompt-Engineering-Guide,13611,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
25,bloomberg/memray,10237,Python,Memray is a memory profiler for Python,2022-04-08
26,android/nowinandroid,10372,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
27,tw93/Pake,12355,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
28,pocketbase/pocketbase,21784,Go,Open Source realtime backend in 1 file,2022-07-05
29,ggerganov/whisper.cpp,11086,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
30,CompVis/stable-diffusion,45719,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
31,karpathy/nanoGPT,14762,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
32,upscayl/upscayl,10113,TypeScript,"🆙 Upscayl - Free and Open Source AI Image Upscaler for Linux, MacOS and Windows built with Linux-First philosophy.",2022-07-30
33,Grasscutters/Grasscutter,12729,Java,A server software reimplementation for a certain anime game.,2022-04-17
34,sismo-core/sismo-protocol,16182,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
35,lencx/ChatGPT,21964,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
36,NVIDIA/open-gpu-kernel-modules,12933,C,NVIDIA Linux open GPU kernel module source,2022-05-02
37,wong2/chatgpt-google-extension,11893,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
38,google-research/tuning_playbook,17375,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
39,WeNeedHome/SummaryOfLoanSuspension,20268,HTML,全国各省市停贷通知汇总,2022-07-12
40,fathyb/carbonyl,11606,Rust,Chromium running inside your terminal,2023-01-20
41,Stability-AI/stablediffusion,13799,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
42,karanpratapsingh/system-design,14923,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
43,atelier-anchor/smiley-sans,10606,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
44,The-Run-Philosophy-Organization/run,25391,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
45,geekan/HowToLiveLonger,22010,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
