,full_name,stargazers_count,language,description,created_at
0,acheong08/EdgeGPT,4702,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
1,getcursor/cursor,4797,TypeScript,An editor made for programming with AI 🤖,2023-03-12
2,acheong08/ChatGPT,22197,Python,Reverse engineered ChatGPT API,2022-12-03
3,869413421/chatgpt-web,2118,Go,基于ChatGPT3.5 API实现的私有化web程序,2023-02-10
4,xx025/carrot,5215,,这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
5,BloopAI/bloop,3001,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
6,nichtdax/awesome-totally-open-chatgpt,2527,,A list of totally open alternatives to ChatGPT,2023-03-18
7,f/awesome-chatgpt-prompts,52861,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
8,AmbientRun/Ambient,2816,Rust,The multiplayer game engine,2022-12-19
9,Chanzhaoyu/chatgpt-web,10722,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
10,openai/chatgpt-retrieval-plugin,9087,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
11,ggerganov/llama.cpp,14373,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
12,mckaywrigley/chatbot-ui,4457,TypeScript,An open-source ChatGPT UI.,2023-03-11
13,JimmyLv/BibiGPT,2287,TypeScript,"BibiGPT · One-click summary for video &  audio content: Bilibili | YouTube | Websites丨Podcasts | Meetings | Local files, etc. 音视频内容一键总结：哔哩哔哩丨YouTube丨网页丨播客丨会议丨本地文件等 (原 BiliGPT 省流神器 & 课代表)",2023-02-26
14,openai/evals,6756,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
15,tiann/KernelSU,1866,C,A Kernel based root solution for Android,2022-12-09
16,comfyanonymous/ComfyUI,3679,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
17,binary-husky/chatgpt_academic,1593,Python,中科院科研工作专用ChatGPT，特别优化学术Paper润色体验，支持自定义快捷按钮，支持markdown表格显示，Tex公式双显示，代码显示功能完善，新增本地Python工程剖析功能/自我剖析功能,2023-03-20
18,yetone/openai-translator,12066,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
19,josStorer/chatGPTBox,4112,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
20,immersive-translate/immersive-translate,4291,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
21,Nutlope/aicommits,4488,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
22,gofireflyio/aiac,2043,Go,Artificial Intelligence Infrastructure-as-Code Generator.,2022-12-07
23,shadcn/ui,9813,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
24,ourongxing/chatgpt-vercel,1532,TypeScript,Elegant and Powerfull. Powered by OpenAI and Vercel.,2023-03-04
