,full_name,stargazers_count,language,description,created_at
0,acheong08/EdgeGPT,4702,Python,Reverse engineered API of Microsoft's Bing Chat AI,2023-02-09
1,getcursor/cursor,4797,TypeScript,An editor made for programming with AI 🤖,2023-03-12
2,acheong08/ChatGPT,22197,Python,Reverse engineered ChatGPT API,2022-12-03
3,xx025/carrot,5215,,这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
4,BloopAI/bloop,3001,TypeScript,bloop is a fast code search engine written in Rust.,2022-12-10
5,f/awesome-chatgpt-prompts,52860,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
6,Chanzhaoyu/chatgpt-web,10722,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
7,openai/chatgpt-retrieval-plugin,9087,Python,The ChatGPT Retrieval Plugin lets you easily search and find personal or work documents by asking questions in everyday language.,2023-03-23
8,ggerganov/llama.cpp,14373,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
9,mckaywrigley/chatbot-ui,4457,TypeScript,An open-source ChatGPT UI.,2023-03-11
10,openai/evals,6756,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
11,comfyanonymous/ComfyUI,3679,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
12,yetone/openai-translator,12066,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
13,josStorer/chatGPTBox,4112,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
14,immersive-translate/immersive-translate,4291,TypeScript,Immersive Dual Web Page Translation Extension - 沉浸式双语网页翻译扩展 ,2022-12-07
15,Nutlope/aicommits,4488,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
16,shadcn/ui,9813,TypeScript,Beautifully designed components built with Radix UI and Tailwind CSS.,2023-01-04
17,ddiu8081/chatgpt-demo,5386,TypeScript,A demo repo based on OpenAI API.,2023-03-02
18,togethercomputer/OpenChatKit,6734,Python,,2023-03-03
19,fuergaosi233/wechat-chatgpt,10226,TypeScript,Use ChatGPT On Wechat via wechaty,2022-12-06
20,kaixindelele/ChatPaper,4450,Python,Use ChatGPT to summarize the arXiv papers.,2023-03-08
21,lss233/chatgpt-mirai-qq-bot,3279,Python,🚀 一键部署！真正的 QQ 聊天机器人！支持ChatGPT、文心一言、Bing、Bard，多账号负载均衡，人设调教，敏感词检测，虚拟女仆、对话上下文，图片渲染，代理加速 (内有视频教程）| 还支持 OneBot、Telegram、Discord 等平台,2022-12-05
22,chathub-dev/chathub,3031,TypeScript,All-in-one chatbot client,2023-03-04
23,dair-ai/Prompt-Engineering-Guide,17854,Jupyter Notebook,"🐙 Guides, papers, lecture, notebooks and resources for prompt engineering",2022-12-16
24,tloen/alpaca-lora,6368,Jupyter Notebook,Instruct-tune LLaMA on consumer hardware,2023-03-13
25,oobabooga/text-generation-webui,4404,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
