,full_name,stargazers_count,language,description,created_at
0,langgenius/dify,5756,TypeScript,"One API for plugins and datasets, one interface for prompt engineering and visual operation, all for creating powerful AI applications.",2023-04-12
1,ggerganov/llama.cpp,36453,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
2,Lightning-AI/lit-gpt,1991,Python,"Hackable implementation of state-of-the-art open-source LLMs based on nanoGPT. Supports flash attention, 4-bit and 8-bit quantization, LoRA and LLaMA-Adapter fine-tuning, pre-training. Apache 2.0-licensed.",2023-05-04
3,eosphoros-ai/DB-GPT,5615,Python,Revolutionizing Database Interactions with Private LLM Technology,2023-04-13
4,Stability-AI/generative-models,3635,Python,Generative Models by Stability AI,2023-06-22
5,OpenMindClub/awesome-chatgpt,1550,,⚡ Everything about ChatGPT,2023-03-11
6,oobabooga/text-generation-webui,19442,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.",2022-12-21
7,ytsaurus/ytsaurus,1563,C++,YTsaurus is a scalable and fault-tolerant open-source big data platform.,2022-12-05
8,h2oai/h2ogpt,5992,Python,"Private Q&A and summarization of documents+images or chat with local GPT, 100% private, Apache 2.0. Supports LLaMa2, llama.cpp, and more. Demo: https://gpt.h2o.ai/",2023-03-24
9,xx025/carrot,12877,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
10,AmbientRun/Ambient,3240,Rust,The multiplayer game engine,2022-12-19
11,Bing-su/adetailer,1666,Python,"Auto detecting, masking and inpainting with detection model.",2023-04-26
12,SysCV/sam-hq,2251,Python,Segment Anything in High Quality,2023-06-01
13,google/comprehensive-rust,18567,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
14,embedchain/embedchain,3748,Python,Framework to easily create LLM powered bots over any dataset.,2023-06-20
15,TransformerOptimus/SuperAGI,10879,Python,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",2023-05-13
16,MHSanaei/3x-ui,2356,JavaScript,Xray panel supporting multi-protocol multi-user expire day & traffic & ip limit (Vmess & Vless & Trojan &  ShadowSocks),2023-02-09
17,MineDojo/Voyager,3801,JavaScript,An Open-Ended Embodied Agent with Large Language Models,2023-05-25
18,e2b-dev/e2b,5292,TypeScript,"Dashboard for the e2b platform - debug, deploy, test, and monitor AI agents",2023-03-04
19,PromtEngineer/localGPT,13370,Python,Chat with your documents on your local device using GPT models. No data leaves your device and 100% private. ,2023-05-24
20,s0md3v/roop,17552,Python,one-click deepfake (face swap),2023-05-28
21,microsoft/semantic-kernel,11185,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
22,InternLM/InternLM,2273,Python,"InternLM has open-sourced a 7 billion parameter base model, a chat model tailored for practical scenarios and the training system.",2023-07-06
23,openobserve/openobserve,5356,Rust,"🚀 10x easier, 🚀 140x lower storage cost, 🚀 high performance,  🚀 petabyte scale - Elasticsearch/Splunk/Datadog alternative for 🚀 (logs, metrics, traces).",2023-02-02
24,FlagAlpha/Llama2-Chinese,1863,Python,Llama中文社区，最好的中文Llama大模型，完全开源可商用,2023-07-19
25,facebookresearch/llama-recipes,2033,Python,Examples and recipes for Llama 2 model,2023-07-17
26,hiyouga/ChatGLM-Efficient-Tuning,2538,Python,Fine-tuning ChatGLM-6B with PEFT | 基于 PEFT 的高效 ChatGLM 微调,2023-04-08
27,hiyouga/LLaMA-Efficient-Tuning,1922,Python,"Easy-to-use fine-tuning framework using PEFT (PT+SFT+RLHF with QLoRA) (LLaMA-2, BLOOM, Falcon, Baichuan)",2023-05-28
28,docusealco/docuseal,2027,Ruby,"Open source DocuSign alternative. Create, fill, and sign digital documents ✍️",2023-07-03
29,Yidadaa/ChatGPT-Next-Web,37831,TypeScript,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。,2023-03-10
30,xenova/transformers.js,3227,JavaScript,"State-of-the-art Machine Learning for the web. Run 🤗 Transformers directly in your browser, with no need for a server!",2023-02-13
31,GaiZhenbiao/ChuanhuChatGPT,11813,Python,GUI for ChatGPT API and many LLMs,2023-03-02
32,lencx/ChatGPT,39560,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
33,immersive-translate/immersive-translate,10746,TypeScript,"沉浸式双语网页翻译扩展 , 支持输入框翻译， 鼠标悬停翻译， PDF, Epub, 字幕文件, TXT 文件翻译 - Immersive Dual Web Page Translation Extension ",2022-12-07
34,vllm-project/vllm,4143,Python,A high-throughput and memory-efficient inference and serving engine for LLMs,2023-02-09
35,karpathy/llama2.c,8314,Python,Inference Llama 2 in one file of pure C,2023-07-23
36,reworkd/AgentGPT,25266,TypeScript,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.",2023-04-07
37,chatchat-space/langchain-ChatGLM,12672,Python,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答",2023-03-31
38,RockChinQ/QChatGPT,2605,Python,😎高稳定性、🐒低耦合、🧩支持插件、适配多种模型的 ChatGPT New Bing QQ 机器人🤖 ,2022-12-07
39,sunner/ChatALL,8374,JavaScript," Concurrently chat with ChatGPT, Bing Chat, Bard, Alpaca, Vicuna, Claude, ChatGLM, MOSS, 讯飞星火, 文心一言 and more, discover the best answers",2023-04-08
40,FlowiseAI/Flowise,11418,TypeScript,Drag & drop UI to build your customized LLM flow,2023-03-31
41,assafelovic/gpt-researcher,2313,Python,GPT based autonomous agent that does online comprehensive research on any given topic,2023-05-12
42,Orillusion/orillusion,2095,TypeScript,Orillusion is a pure Web3D rendering engine which is fully developed based on the WebGPU standard.,2023-03-14
43,PrefectHQ/marvin,3082,Python,"🧩 A lightweight AI engineering framework for building natural language interfaces that are reliable, scalable, and easy to trust.",2023-03-10
44,pot-app/pot-desktop,3024,JavaScript,🌈一个跨平台的划词翻译软件 | A cross-platform software for text translation.,2023-02-26
45,motifland/markprompt,2037,TypeScript,Enterprise-grade AI chatbots for your website and docs,2023-03-10
46,comfyanonymous/ComfyUI,8260,Python,A powerful and modular stable diffusion GUI with a graph/nodes interface.,2023-01-17
47,Shaunwei/RealChar,4149,Swift,"🎙️🤖Create, Customize and Talk to your AI Character/Companion in Realtime (All in One Codebase!). Have a natural seamless conversation with AI everywhere (mobile, web and terminal) using LLM OpenAI GPT3.5/4, Anthropic Claude2, Chroma Vector DB, Whisper Speech2Text, ElevenLabs Text2Speech🎙️🤖",2023-06-26
48,ratatui-org/ratatui,2064,Rust,Rust library to build rich terminal user interfaces (TUIs) and dashboards,2023-02-12
49,danswer-ai/danswer,2851,Python,"Ask Questions in natural language and get Answers backed by private sources. Connects to tools like Slack, GitHub, Confluence, etc.",2023-04-27
50,microsoft/TypeChat,4075,TypeScript,TypeChat is a library that makes it easy to build natural language interfaces using types.,2023-06-20
51,jmorganca/ollama,3118,C,Get up and running with large language models locally,2023-06-26
52,0xpayne/gpt-migrate,6020,Python,Easily migrate your codebase from one framework or language to another.,2023-06-24
53,josStorer/chatGPTBox,8510,JavaScript,"Integrating ChatGPT into your browser deeply, everything you need is here",2023-03-15
54,labring/FastGPT,2260,TypeScript,"A platform that uses the OpenAI API to quickly build an AI knowledge base, supporting many-to-many relationships.",2023-02-23
55,lm-sys/FastChat,25477,Python,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",2023-03-19
56,xcanwin/KeepChatGPT,10915,JavaScript,这是一个ChatGPT的畅聊与增强插件。开源免费。不仅能解决所有报错不再刷新，还有保持活跃、取消审计、克隆对话、净化首页、展示大屏、展示全屏、言无不尽、拦截跟踪、日新月异等多个高级功能。让我们的AI体验无比顺畅、丝滑、高效、简洁。,2023-03-28
57,SebLague/Chess-Challenge,1505,C#,https://youtu.be/iScy18pVR58,2023-07-17
58,PlexPt/awesome-chatgpt-prompts-zh,41981,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
59,go-skynet/LocalAI,9098,Go,":robot: Self-hosted, community-driven, local OpenAI-compatible API. Drop-in replacement for OpenAI running LLMs on consumer-grade hardware. Free Open Source OpenAI alternative. No GPU required. LocalAI is an API to run ggml compatible models: llama, gpt4all, rwkv, whisper, vicuna, koala, gpt4all-j, cerebras, falcon, dolly, starcoder, and many other",2023-03-18
60,jdxcode/rtx,2649,Rust,Runtime Executor (asdf rust clone),2023-01-09
61,epicweb-dev/epic-stack,2357,TypeScript,This is a Full Stack app starter with the foundational things setup and configured for you to hit the ground running on your next EPIC idea.,2023-05-04
62,hiifeng/V2ray-for-Doprax,8011,Dockerfile,"The tool can install v2ray on the Doprax, including VMess and VLess protocols, it will automatically switch IP, you need to fork this projects, read readme.md and run it. Create By ifeng.",2022-12-28
63,dsdanielpark/Bard-API,3915,Python,The unofficial python package that returns response of Google Bard through cookie value.,2023-05-11
64,chatanywhere/GPT_API_free,3190,Python,Free ChatGPT API Key，免费ChatGPT API，支持GPT4 API（低价），ChatGPT国内可用免费转发API，直连无需代理。可以搭配ChatBox等软件/插件使用，极大降低接口使用成本。国内即可无限制畅快聊天。,2023-04-23
65,camel-ai/camel,2651,Python,🐫 CAMEL: Communicative Agents for “Mind” Exploration of Large Scale Language Model Society,2023-03-17
66,abetlen/llama-cpp-python,2265,Python,Python bindings for llama.cpp,2023-03-23
67,facebook/igl,2239,C++,"Intermediate Graphics Library (IGL) is a cross-platform library that commands the GPU. It provides a single low-level cross-platform interface on top of various graphics APIs (e.g. OpenGL, Metal and Vulkan).",2023-07-07
68,geekan/MetaGPT,6419,Python,"🌟 The Multi-Agent Framework: Given one line Requirement, return PRD, Design, Tasks, Repo",2023-06-30
69,mouredev/retos-programacion-2023,2833,Python,Ejercicios de código semanales en 2023 de la comunidad MoureDev para practicar lógica en cualquier lenguaje de programación.,2022-12-22
70,openai-translator/openai-translator,17431,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
71,THUDM/VisualGLM-6B,3081,Python,Chinese and English multimodal conversational language model | 多模态中英双语对话语言模型,2023-04-23
72,logspace-ai/langflow,10995,Python,"⛓️ Langflow is a UI for LangChain, designed with react-flow to provide an effortless way to experiment and prototype flows.",2023-02-08
73,nomic-ai/gpt4all,49834,C++,"gpt4all: an ecosystem of open-source chatbots trained on a massive collections of clean assistant data including code, stories and dialogue",2023-03-27
74,archinetai/audio-ai-timeline,1555,,"A timeline of the latest AI models for audio generation, starting in 2023!",2023-01-29
75,whitead/paper-qa,2834,Python,LLM Chain for answering questions from documents with citations,2023-02-05
76,wenda-LLM/wenda,4948,JavaScript,闻达：一个LLM调用平台。目标为针对特定环境的高效内容生成，同时考虑个人和中小企业的计算资源局限性，以及知识安全和私密性问题,2023-03-25
77,svc-develop-team/so-vits-svc,17554,Python,SoftVC VITS Singing Voice Conversion,2023-03-10
78,pengsida/learning_research,1935,,本人的科研经验,2023-05-09
79,vocodedev/vocode-python,1539,Python,🤖 Build voice-based LLM agents. Modular + open source.,2023-02-24
80,THUDM/ChatGLM2-6B,10222,Python,ChatGLM2-6B: An Open Bilingual Chat LLM | 开源双语对话语言模型,2023-06-24
81,adams549659584/go-proxy-bingai,7545,HTML,用 Vue3 和 Go 搭建的微软 New Bing 演示站点，拥有一致的 UI 体验，支持 ChatGPT 提示词，国内可用。,2023-05-03
82,mouredev/hello-git,3769,,Curso para aprender a trabajar con el sistema de control de versiones Git y la plataforma GitHub desde cero y para principiantes. Elaborado durante las emisiones en directo desde Twitch de MoureDev.,2023-01-04
83,CASIA-IVA-Lab/FastSAM,5057,Python,Fast Segment Anything,2023-06-21
84,Flipper-XFW/Xtreme-Firmware,3792,C,"The Dom amongst the Flipper Zero Firmware. Give your Flipper the power and freedom it is really craving. Let it show you its true form. Dont delay, switch to the one and only true Master today!    ",2022-12-18
