,full_name,stargazers_count,language,description,created_at
0,ggerganov/llama.cpp,36453,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
1,langchain-ai/langchain,56415,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
2,oobabooga/text-generation-webui,19442,Python,"A gradio web UI for running Large Language Models like LLaMA, llama.cpp, GPT-J, OPT, and GALACTICA.",2022-12-21
3,xx025/carrot,12877,,Free ChatGPT Site List 这儿为你准备了众多免费好用的ChatGPT镜像站点，当前100+站点,2023-03-05
4,google/comprehensive-rust,18567,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
5,TransformerOptimus/SuperAGI,10879,Python,"<⚡️> SuperAGI - A dev-first open source autonomous AI agent framework. Enabling developers to build, manage & run useful autonomous agents quickly and reliably.",2023-05-13
6,invoke-ai/InvokeAI,16789,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
7,makeplane/plane,13065,TypeScript,"🔥 🔥 🔥 Open Source JIRA, Linear and Height Alternative. Plane helps you track your issues, epics, and product roadmaps in the simplest way possible.",2022-11-19
8,PromtEngineer/localGPT,13370,Python,Chat with your documents on your local device using GPT models. No data leaves your device and 100% private. ,2023-05-24
9,s0md3v/roop,17552,Python,one-click deepfake (face swap),2023-05-28
10,microsoft/semantic-kernel,11185,C#,Integrate cutting-edge LLM technology quickly and easily into your apps,2023-02-27
11,toeverything/AFFiNE,20324,TypeScript,"There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
12,Yidadaa/ChatGPT-Next-Web,37831,TypeScript,A well-designed cross-platform ChatGPT UI (Web / PWA / Linux / Win / MacOS). 一键拥有你自己的跨平台 ChatGPT 应用。,2023-03-10
13,GaiZhenbiao/ChuanhuChatGPT,11813,Python,GUI for ChatGPT API and many LLMs,2023-03-02
14,lencx/ChatGPT,39560,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
15,jerryjliu/llama_index,19438,Python,LlamaIndex (GPT Index) is a data framework for your LLM applications,2022-11-02
16,immersive-translate/immersive-translate,10746,TypeScript,"沉浸式双语网页翻译扩展 , 支持输入框翻译， 鼠标悬停翻译， PDF, Epub, 字幕文件, TXT 文件翻译 - Immersive Dual Web Page Translation Extension ",2022-12-07
17,reworkd/AgentGPT,25266,TypeScript,"🤖 Assemble, configure, and deploy autonomous AI Agents in your browser.",2023-04-07
18,chatchat-space/langchain-ChatGLM,12672,Python,"langchain-ChatGLM, local knowledge based ChatGLM with langchain ｜ 基于本地知识库的 ChatGLM 问答",2023-03-31
19,astral-sh/ruff,16441,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
20,apple/ml-stable-diffusion,13651,Python,Stable Diffusion with Core ML on Apple Silicon,2022-11-16
21,terrastruct/d2,13910,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
22,ultralytics/ultralytics,10736,Python,NEW - YOLOv8 🚀 in PyTorch > ONNX > OpenVINO > CoreML > TFLite,2022-09-11
23,FlowiseAI/Flowise,11418,TypeScript,Drag & drop UI to build your customized LLM flow,2023-03-31
24,AUTOMATIC1111/stable-diffusion-webui,93286,Python,Stable Diffusion web UI,2022-08-22
25,lm-sys/FastChat,25477,Python,"An open platform for training, serving, and evaluating large language models. Release repo for Vicuna and Chatbot Arena.",2023-03-19
26,xcanwin/KeepChatGPT,10915,JavaScript,这是一个ChatGPT的畅聊与增强插件。开源免费。不仅能解决所有报错不再刷新，还有保持活跃、取消审计、克隆对话、净化首页、展示大屏、展示全屏、言无不尽、拦截跟踪、日新月异等多个高级功能。让我们的AI体验无比顺畅、丝滑、高效、简洁。,2023-03-28
27,PlexPt/awesome-chatgpt-prompts-zh,41981,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
