,full_name,stargazers_count,language,description,created_at
0,THUDM/ChatGLM-6B,6134,Python,ChatGLM-6B：开源双语对话语言模型  | An Open Bilingual Dialogue Language Model,2023-03-13
1,xx025/carrot,3130,,这儿收集了一些免费好用的ChatGPT镜像站和其他AI站点，当前：76个站点,2023-03-05
2,yihong0618/bilingual_book_maker,4348,Python,Make bilingual epub books Using AI translate,2023-03-02
3,openai/evals,5627,Python,Evals is a framework for evaluating OpenAI models and an open-source registry of benchmarks.,2023-01-23
4,acheong08/ChatGPT,21344,Python,Reverse engineered ChatGPT API,2022-12-03
5,BlinkDL/ChatRWKV,3511,Python,"ChatRWKV is like ChatGPT but powered by RWKV (100% RNN) language model, and open source.",2023-01-13
6,Chanzhaoyu/chatgpt-web,7745,Vue,用 Express 和  Vue3 搭建的 ChatGPT 演示网页,2023-02-09
7,LazyVim/LazyVim,4293,Lua,Neovim config for the lazy,2022-12-30
8,ggerganov/llama.cpp,9936,C,Port of Facebook's LLaMA model in C/C++,2023-03-10
9,yetone/openai-translator,9417,TypeScript,基于 ChatGPT API 的划词翻译浏览器插件和跨平台桌面端应用    -    Browser extension and cross-platform desktop application for translation based on ChatGPT API.,2023-03-04
10,ddiu8081/chatgpt-demo,4724,TypeScript,A demo repo based on OpenAI API (gpt-3.5-turbo),2023-03-02
11,f/awesome-chatgpt-prompts,44935,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
12,LAION-AI/Open-Assistant,18999,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
13,Nutlope/roomGPT,5708,TypeScript,Upload a photo of your room to generate your dream room with AI.,2023-02-21
14,arc53/DocsGPT,3680,Python,GPT-powered chat for documentation search & assistance.,2023-02-02
15,acheong08/EdgeGPT,3713,Python,Reverse engineered API of Microsoft's Bing Chat,2023-02-09
16,tatsu-lab/stanford_alpaca,9704,Python,"Code and documentation to train Stanford's Alpaca models, and generate the data.",2023-03-10
17,togethercomputer/OpenChatKit,5769,Python,,2023-03-03
18,localsend/localsend,8989,Dart,An open source cross-platform alternative to AirDrop,2022-12-16
19,Nutlope/aicommits,4038,TypeScript,A CLI that writes your git commit messages for you with AI,2023-02-14
20,humanloop/awesome-chatgpt,5992,,"Curated list of awesome tools, demos, docs for ChatGPT and GPT-3",2022-12-04
21,facebookresearch/llama,12371,Python,Inference code for LLaMA models,2023-02-14
22,oobabooga/text-generation-webui,3455,Python,"A gradio web UI for running Large Language Models like GPT-J 6B, OPT, GALACTICA, LLaMA, and Pygmalion.",2022-12-21
23,shawwn/llama-dl,3394,Shell,"High-speed download of LLaMA, Facebook's 65B parameter GPT model",2023-03-05
24,Mikubill/sd-webui-controlnet,4960,Python,WebUI extension for ControlNet,2023-02-12
25,memochou1993/gpt-ai-assistant,4353,JavaScript,OpenAI + LINE + Vercel = GPT AI Assistant,2022-12-09
26,PlexPt/awesome-chatgpt-prompts-zh,16063,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
