,full_name,stargazers_count,language,description,created_at
0,openai/whisper,27632,Jupyter Notebook,Robust Speech Recognition via Large-Scale Weak Supervision,2022-09-16
1,f/awesome-chatgpt-prompts,41585,HTML,This repo includes ChatGPT prompt curation to use ChatGPT better.,2022-12-05
2,charliermarsh/ruff,10454,Rust,"An extremely fast Python linter, written in Rust.",2022-08-09
3,toeverything/AFFiNE,13593,TypeScript," There can be more than Notion and Miro. AFFiNE is a next-gen knowledge base that brings planning, sorting and creating all together. Privacy first, open-source, customizable and ready to use. ",2022-07-31
4,hwchase17/langchain,10757,Python,⚡ Building applications with LLMs through composability ⚡,2022-10-17
5,lensterxyz/lenster,16154,TypeScript,"Lenster is a decentralized, and permissionless social media app built with Lens Protocol 🌿 ",2022-03-19
6,invoke-ai/InvokeAI,11718,Jupyter Notebook,"InvokeAI is a leading creative engine for Stable Diffusion models, empowering professionals, artists, and enthusiasts to generate and create visual media using the latest AI-driven technologies. The solution offers an industry leading WebUI, supports terminal use through a CLI, and serves as the foundation for multiple commercial products.",2022-08-17
7,ggerganov/whisper.cpp,10377,C,Port of OpenAI's Whisper model in C/C++,2022-09-25
8,CodeEditApp/CodeEdit,16987,Swift,"CodeEdit App for macOS – Elevate your code editing experience. Open source, free forever.",2022-03-10
9,LAION-AI/Open-Assistant,18452,Python,"OpenAssistant is a chat-based assistant that understands tasks, can interact with third-party systems, and retrieve information dynamically to do so.",2022-12-13
10,huggingface/diffusers,11633,Python,🤗 Diffusers: State-of-the-art diffusion models for image and audio generation in PyTorch,2022-05-30
11,microsoft/visual-chatgpt,15873,Python,"Official repo for the paper: Visual ChatGPT: Talking, Drawing and Editing with Visual Foundation Models",2023-03-02
12,Grasscutters/Grasscutter,12720,Java,A server software reimplementation for a certain anime game.,2022-04-17
13,AUTOMATIC1111/stable-diffusion-webui,47095,Python,Stable Diffusion web UI,2022-08-22
14,samber/lo,10373,Go,"💥  A Lodash-style Go library based on Go 1.18+ Generics (map, filter, contains, find...)",2022-03-02
15,openai/openai-cookbook,17419,Jupyter Notebook,Examples and guides for using the OpenAI API,2022-03-11
16,t3-oss/create-t3-app,15343,TypeScript,"The best way to start a full-stack, typesafe Next.js app ",2022-05-24
17,dair-ai/Prompt-Engineering-Guide,13225,Jupyter Notebook,":octopus: Guides, papers, lecture, and resources for prompt engineering",2022-12-16
18,karpathy/nanoGPT,14638,Python,"The simplest, fastest repository for training/finetuning medium-sized GPTs.",2022-12-28
19,google/comprehensive-rust,10696,Rust,This is the Rust course used by the Android team at Google. It provides you the material to quickly teach Rust to everyone.,2022-12-21
20,transitive-bullshit/chatgpt-api,10921,TypeScript,Node.js client for the official ChatGPT API. 🔥,2022-12-03
21,facebookresearch/llama,10292,Python,Inference code for LLaMA models,2023-02-14
22,pocketbase/pocketbase,21693,Go,Open Source realtime backend in 1 file,2022-07-05
23,acheong08/ChatGPT,20771,Python,Reverse engineered ChatGPT API,2022-12-03
24,tw93/Pake,12294,Rust,🤱🏻 Turn any webpage into a desktop app with Rust.  🤱🏻 很简单的用 Rust 打包网页生成很小的桌面 App,2022-10-14
25,android/nowinandroid,10344,Kotlin,A fully functional Android app built entirely with Kotlin and Jetpack Compose,2022-04-19
26,lllyasviel/ControlNet,13285,Python,Let us control diffusion models!,2023-02-01
27,terrastruct/d2,11290,Go,D2 is a modern diagram scripting language that turns text to diagrams.,2022-09-05
28,charmbracelet/gum,12429,Go,A tool for glamorous shell scripts 🎀,2022-06-10
29,sismo-core/sismo-protocol,16171,TypeScript,Contracts of the Sismo Attestation Protocol ,2022-06-16
30,lencx/ChatGPT,21478,Rust,"🔮 ChatGPT Desktop Application (Mac, Windows and Linux)",2022-12-07
31,NVIDIA/open-gpu-kernel-modules,12930,C,NVIDIA Linux open GPU kernel module source,2022-05-02
32,PlexPt/awesome-chatgpt-prompts-zh,14096,,ChatGPT 中文调教指南。各种场景使用指南。学习怎么让它听你的话。,2022-12-12
33,wong2/chatgpt-google-extension,11800,TypeScript,A browser extension that enhance search engines with ChatGPT,2022-12-04
34,google-research/tuning_playbook,17303,,A playbook for systematically maximizing the performance of deep learning models.,2023-01-18
35,CompVis/stable-diffusion,45399,Jupyter Notebook,A latent text-to-image diffusion model,2022-08-10
36,bloomberg/memray,10232,Python,Memray is a memory profiler for Python,2022-04-08
37,WeNeedHome/SummaryOfLoanSuspension,20274,HTML,全国各省市停贷通知汇总,2022-07-12
38,fathyb/carbonyl,11592,Rust,Chromium running inside your terminal,2023-01-20
39,Stability-AI/stablediffusion,13612,Python,High-Resolution Image Synthesis with Latent Diffusion Models,2022-11-23
40,karanpratapsingh/system-design,14907,,Learn how to design systems at scale and prepare for system design interviews,2022-08-15
41,atelier-anchor/smiley-sans,10584,HTML,得意黑 Smiley Sans：一款在人文观感和几何特征中寻找平衡的中文黑体,2022-11-11
42,The-Run-Philosophy-Organization/run,25386,,润学全球官方指定GITHUB，整理润学宗旨、纲领、理论和各类润之实例；解决为什么润，润去哪里，怎么润三大问题； 并成为新中国人的核心宗教，核心信念。,2022-04-10
43,geekan/HowToLiveLonger,21984,,程序员延寿指南 | A programmer's guide to live longer,2022-04-16
